timestamp,temp_outside,hour,aircon_hours,total_kwh,is_weekend,month
2024-01-04 08:00:00,28.237916490964185,8,0,0.5291047116961608,0,1
2024-01-04 09:00:00,26.072139942219486,9,0,0.5190847781900424,0,1
2024-01-04 10:00:00,26.551110993268253,10,0,0.5169991063248722,0,1
2024-01-04 11:00:00,28.625209672804065,11,0,0.49786156342964616,0,1
2024-01-04 12:00:00,30.863807840375703,12,0,0.6282609246987065,0,1
2024-01-04 13:00:00,26.696618092139516,13,0,0.550887409604938,0,1
2024-01-04 14:00:00,28.828570366270984,14,0,0.5879887572961948,0,1
2024-01-04 15:00:00,27.622413457809255,15,0,0.5503497693493451,0,1
2024-01-04 16:00:00,27.162548074839265,16,0,0.632652325262946,0,1
2024-01-04 17:00:00,29.54640238195601,17,0,0.6286745772849339,0,1
2024-01-04 18:00:00,25.538224708630466,18,0,0.6132166151643271,0,1
2024-01-04 19:00:00,26.422684964544327,19,0,0.5116458956556882,0,1
2024-01-04 20:00:00,26.9865144064045,20,0,0.6156973968030703,0,1
2024-01-04 21:00:00,26.48879900365674,21,0,0.6226262896499245,0,1
2024-01-04 22:00:00,26.404435758629628,22,0,0.5443658243221139,0,1
2024-01-04 23:00:00,27.411891002096166,23,0,0.5175047097306645,0,1
2024-01-05 00:00:00,27.858209162438296,0,0,0.6037338000175482,0,1
2024-01-05 01:00:00,26.315075905412595,1,0,0.5425159255107884,0,1
2024-01-05 02:00:00,26.814808691463657,2,0,0.4635995442441949,0,1
2024-01-05 03:00:00,27.539645502317526,3,0,0.6652125265875335,0,1
2024-01-05 04:00:00,25.67894053363191,4,0,2.7310328039916993,0,1
2024-01-05 05:00:00,25.193070626103545,5,0,2.7310328039916993,0,1
2024-01-05 06:00:00,22.528212935686668,6,0,2.7310328039916993,0,1
2024-01-05 07:00:00,26.26787826328725,7,0,2.7310328039916993,0,1
2024-01-05 08:00:00,25.73636346720514,8,0,2.7310328039916993,0,1
2024-01-05 09:00:00,24.73444829634136,9,0,2.7310328039916993,0,1
2024-01-05 10:00:00,22.11130385777577,10,0,0.4849869050028349,0,1
2024-01-05 11:00:00,25.60191647341568,11,0,0.5428986072583019,0,1
2024-01-05 12:00:00,24.497082320764004,12,0,0.5558769141871425,0,1
2024-01-05 13:00:00,23.017930829141225,13,0,0.5176305128012584,0,1
2024-01-05 14:00:00,21.99227685365236,14,0,0.5888407822259377,0,1
2024-01-05 15:00:00,24.559378906291784,15,0,0.5304550056790701,0,1
2024-01-05 16:00:00,27.760384096071533,16,0,0.6062231331951705,0,1
2024-01-05 17:00:00,25.043619104953116,17,0,0.6171860690697917,0,1
2024-01-05 18:00:00,24.774913133119615,18,0,0.5600142680126049,0,1
2024-01-05 19:00:00,26.88763299642067,19,0,0.6042118080338857,0,1
2024-01-05 20:00:00,27.087117787172172,20,0,0.5600020947571791,0,1
2024-01-05 21:00:00,25.238131165868566,21,0,0.5180639302571525,0,1
2024-01-05 22:00:00,26.855237528453433,22,0,0.5852527424590157,0,1
2024-01-05 23:00:00,26.034641087651984,23,0,0.5744627749043076,0,1
2024-01-06 00:00:00,22.201155849739052,0,0,0.5615030397715138,1,1
2024-01-06 01:00:00,24.781191629984118,1,0,0.4803413164593432,1,1
2024-01-06 02:00:00,21.923287684761373,2,0,0.529235812014027,1,1
2024-01-06 03:00:00,23.060513355470267,3,0,0.5207972713339748,1,1
2024-01-06 04:00:00,27.95935754564887,4,0,0.641162052334249,1,1
2024-01-06 05:00:00,24.824870828103048,5,0,0.5037121160006579,1,1
2024-01-06 06:00:00,23.336368265126175,6,0,0.49217862315549865,1,1
2024-01-06 07:00:00,28.14383098300086,7,0,0.6152641067184279,1,1
2024-01-06 08:00:00,26.62048694262673,8,0,0.5936312813983052,1,1
2024-01-06 09:00:00,25.113247350001206,9,0,0.614414939850039,1,1
2024-01-06 10:00:00,24.126598137905297,10,0,0.595371052649106,1,1
2024-01-06 11:00:00,26.569700790187664,11,0,0.6563996063136133,1,1
2024-01-06 12:00:00,26.226147135278456,12,0,0.5158191487577146,1,1
2024-01-06 13:00:00,27.152994526100663,13,0,0.5684208386802926,1,1
2024-01-06 14:00:00,29.160290683642003,14,0,0.6507238003270565,1,1
2024-01-06 15:00:00,27.645605814754813,15,0,0.561402050266804,1,1
2024-01-06 16:00:00,24.439972227911813,16,0,0.5893712157911655,1,1
2024-01-06 17:00:00,24.75147288716795,17,0,0.5266266875735622,1,1
2024-01-06 18:00:00,26.936665567059354,18,0,0.6656963175226503,1,1
2024-01-06 19:00:00,29.12202482898984,19,0,0.5065853707838118,1,1
2024-01-06 20:00:00,25.695160010675743,20,0,0.5434337201098585,1,1
2024-01-06 21:00:00,27.44110824625533,21,0,0.6482810437994987,1,1
2024-01-06 22:00:00,27.55546158139916,22,0,0.5975273602192189,1,1
2024-01-06 23:00:00,30.779218405239497,23,0,0.6559262485991842,1,1
2024-01-07 00:00:00,28.505336590282504,0,0,0.6417775314659928,1,1
2024-01-07 01:00:00,28.43068656355262,1,0,0.547790303397568,1,1
2024-01-07 02:00:00,28.222242736306306,2,0,0.6021355209267706,1,1
2024-01-07 03:00:00,29.4856681851392,3,0,0.506305764362023,1,1
2024-01-07 04:00:00,28.92944535841132,4,0,0.6126632999339264,1,1
2024-01-07 05:00:00,31.602482180984655,5,1,2.6287259429033045,1,1
2024-01-07 06:00:00,30.306420178189295,6,0,0.6858396887281734,1,1
2024-01-07 07:00:00,31.414869966102458,7,1,2.6557952820044566,1,1
2024-01-07 08:00:00,28.84347402397274,8,0,0.5830834646870293,1,1
2024-01-07 09:00:00,31.989162909216034,9,0,0.6794410184311568,1,1
2024-01-07 10:00:00,30.436107736154913,10,0,0.5762118170680591,1,1
2024-01-07 11:00:00,31.961823909474177,11,0,0.594236561345384,1,1
2024-01-07 12:00:00,31.170617492834367,12,0,0.6729228897458797,1,1
2024-01-07 13:00:00,32.34542677824089,13,0,0.5510000961351639,1,1
2024-01-07 14:00:00,29.35825696348496,14,0,0.6079727790715678,1,1
2024-01-07 15:00:00,31.463442999010432,15,0,0.6076542588539429,1,1
2024-01-07 16:00:00,31.718601132839446,16,0,0.6129265498160367,1,1
2024-01-07 17:00:00,33.12153780039874,17,0,0.5848639132427057,1,1
2024-01-07 18:00:00,30.91736033980476,18,0,0.6482752103994859,1,1
2024-01-07 19:00:00,32.76266390208419,19,1,2.6247931790238974,1,1
2024-01-07 20:00:00,31.045913709733234,20,1,2.57859610032456,1,1
2024-01-07 21:00:00,33.239721298400696,21,1,2.577582996927895,1,1
2024-01-07 22:00:00,31.872976398123942,22,1,2.6877098887506587,1,1
2024-01-07 23:00:00,33.660889059860594,23,1,2.659843912323136,1,1
2024-01-08 00:00:00,33.50275773619659,0,1,2.660908096501102,0,1
2024-01-08 01:00:00,31.212804059120078,1,1,2.628813563596412,0,1
2024-01-08 02:00:00,35.19574028800385,2,1,2.7085215858156078,0,1
2024-01-08 03:00:00,32.392289279307725,3,1,2.697644682073706,0,1
2024-01-08 04:00:00,34.1828157718463,4,1,2.6137730692696373,0,1
2024-01-08 05:00:00,35.90466968554916,5,1,2.6987221289177556,0,1
2024-01-08 06:00:00,35.508408141219,6,1,2.632570116000355,0,1
2024-01-08 07:00:00,33.20369511435035,7,1,2.7310328039916993,0,1
2024-01-08 08:00:00,32.42190897327714,8,1,2.6215927050634034,0,1
2024-01-08 09:00:00,33.86160209997423,9,0,0.6310614661574399,0,1
2024-01-08 10:00:00,34.06279451663873,10,0,0.633137664616273,0,1
2024-01-08 11:00:00,34.01471609293466,11,0,0.6620748780700308,0,1
2024-01-08 12:00:00,33.63654156018545,12,0,0.6320815820406561,0,1
2024-01-08 13:00:00,34.99802709739986,13,0,0.5605064138767438,0,1
2024-01-08 14:00:00,34.21555417646485,14,0,0.6132980037473723,0,1
2024-01-08 15:00:00,35.47881817984825,15,0,0.631490933271635,0,1
2024-01-08 16:00:00,35.26134291308389,16,0,0.5976876953089361,0,1
2024-01-08 17:00:00,34.65891831871134,17,0,0.6924212493743347,0,1
2024-01-08 18:00:00,39.287833268758106,18,1,2.5958629205376433,0,1
2024-01-08 19:00:00,37.86145535628884,19,1,2.62791075905396,0,1
2024-01-08 20:00:00,35.82672809645933,20,1,2.6459154007231627,0,1
2024-01-08 21:00:00,33.45977657029721,21,1,2.68947668116882,0,1
2024-01-08 22:00:00,32.75657765171251,22,1,2.6156739130085875,0,1
2024-01-08 23:00:00,34.18949445552307,23,1,2.60556113124277,0,1
2024-01-09 00:00:00,32.24815826099254,0,1,2.671089016257207,0,1
2024-01-09 01:00:00,37.5447481909049,1,1,2.726242736744007,0,1
2024-01-09 02:00:00,33.04084941601698,2,1,2.6893065519949113,0,1
2024-01-09 03:00:00,35.057712050590204,3,1,2.6577576601048136,0,1
2024-01-09 04:00:00,36.84838869315586,4,1,2.6864364468483983,0,1
2024-01-09 05:00:00,35.76223651987365,5,1,2.553202065790595,0,1
2024-01-09 06:00:00,36.73169934397197,6,1,2.618590704731662,0,1
2024-01-09 07:00:00,31.72012570581489,7,1,2.588088111488897,0,1
2024-01-09 08:00:00,34.58636018644556,8,1,2.588088111488897,0,1
2024-01-09 09:00:00,36.744453714719306,9,0,2.588088111488897,0,1
2024-01-09 10:00:00,34.779782923803936,10,0,2.588088111488897,0,1
2024-01-09 11:00:00,34.914528802673715,11,0,2.588088111488897,0,1
2024-01-09 12:00:00,34.85879166011718,12,0,2.588088111488897,0,1
2024-01-09 13:00:00,33.655803978389635,13,0,2.588088111488897,0,1
2024-01-09 14:00:00,34.64172259719432,14,0,0.7482296053024525,0,1
2024-01-09 15:00:00,34.78992078786882,15,0,0.5174504366596464,0,1
2024-01-09 16:00:00,32.48737300179384,16,0,0.6106365122979655,0,1
2024-01-09 17:00:00,32.35187226512435,17,0,0.5720691227442559,0,1
2024-01-09 18:00:00,32.223429515613624,18,1,2.602993547112037,0,1
2024-01-09 19:00:00,34.23064471877089,19,1,2.697560407979774,0,1
2024-01-09 20:00:00,35.2788159803122,20,1,2.633037551686993,0,1
2024-01-09 21:00:00,32.454858225710815,21,1,2.584490401276472,0,1
2024-01-09 22:00:00,31.914420210505416,22,1,2.638400716364075,0,1
2024-01-09 23:00:00,32.19932706732435,23,1,2.6353143886138524,0,1
2024-01-10 00:00:00,30.46728460314323,0,0,0.5949968481374499,0,1
2024-01-10 01:00:00,29.641597406679733,1,0,0.5489912760121841,0,1
2024-01-10 02:00:00,32.03296123446227,2,1,2.617057380441644,0,1
2024-01-10 03:00:00,30.580789939684582,3,0,0.6735536569681395,0,1
2024-01-10 04:00:00,33.91905829439824,4,1,2.675445220555476,0,1
2024-01-10 05:00:00,32.13826789235695,5,1,2.7021241398785953,0,1
2024-01-10 06:00:00,32.919565128474645,6,1,2.5406257375626025,0,1
2024-01-10 07:00:00,29.784870756257998,7,0,0.6022544891736669,0,1
2024-01-10 08:00:00,31.065097384904103,8,1,2.61447935839985,0,1
2024-01-10 09:00:00,29.578089109056872,9,0,0.6261838067540174,0,1
2024-01-10 10:00:00,28.742314763471846,10,0,0.5962919623304783,0,1
2024-01-10 11:00:00,30.683819678101305,11,0,0.6050203730956667,0,1
2024-01-10 12:00:00,32.046902830501885,12,0,0.6284068832184995,0,1
2024-01-10 13:00:00,31.827133695515855,13,0,0.6421396261033512,0,1
2024-01-10 14:00:00,30.291394246380662,14,0,0.6513204066299283,0,1
2024-01-10 15:00:00,30.44239456535562,15,0,0.6014730484731592,0,1
2024-01-10 16:00:00,27.76583625292714,16,0,0.6265625406230924,0,1
2024-01-10 17:00:00,26.278472569104693,17,0,0.644502574723239,0,1
2024-01-10 18:00:00,26.54733609281318,18,0,0.5664930715870092,0,1
2024-01-10 19:00:00,26.323643651920186,19,0,0.5539895759895384,0,1
2024-01-10 20:00:00,28.23993127688125,20,0,0.5813307068976113,0,1
2024-01-10 21:00:00,27.92450471590454,21,0,0.5850726509505382,0,1
2024-01-10 22:00:00,28.151961135664315,22,0,0.5152547393078006,0,1
2024-01-10 23:00:00,28.96773411549547,23,0,0.48605475923861485,0,1
2024-01-11 00:00:00,28.322722278037332,0,0,0.5158116682917235,0,1
2024-01-11 01:00:00,28.05021691381913,1,0,0.5550941265703967,0,1
2024-01-11 02:00:00,28.52480816339754,2,0,0.5510291785243356,0,1
2024-01-11 03:00:00,25.540106899799984,3,0,0.6158585731014885,0,1
2024-01-11 04:00:00,25.320899094816568,4,0,0.5372637666518647,0,1
2024-01-11 05:00:00,25.23997767268283,5,0,0.5743862594159508,0,1
2024-01-11 06:00:00,26.029530937810705,6,0,0.5730389376450278,0,1
2024-01-11 07:00:00,24.96941518927601,7,0,0.5064049037953791,0,1
2024-01-11 08:00:00,24.814446779792217,8,0,0.46217862919217095,0,1
2024-01-11 09:00:00,26.744727545320167,9,0,0.5092992204321007,0,1
2024-01-11 10:00:00,27.45791348002155,10,0,0.530840272737917,0,1
2024-01-11 11:00:00,25.658927916948223,11,0,0.5492093704483605,0,1
2024-01-11 12:00:00,24.185670217270868,12,0,0.5165300424861512,0,1
2024-01-11 13:00:00,25.975540839039656,13,0,0.5820411823698497,0,1
2024-01-11 14:00:00,24.52694455989434,14,0,0.5725496645270265,0,1
2024-01-11 15:00:00,24.316512495596264,15,0,0.5170775271059986,0,1
2024-01-11 16:00:00,23.688620233309944,16,0,0.4758903268711879,0,1
2024-01-11 17:00:00,22.662788514889915,17,0,0.5600921685064477,0,1
2024-01-11 18:00:00,24.482268310284486,18,0,0.46312557414556416,0,1
2024-01-11 19:00:00,26.57596055011571,19,0,0.692790417780735,0,1
2024-01-11 20:00:00,24.44064483628526,20,0,0.5879294033534603,0,1
2024-01-11 21:00:00,24.859122889169008,21,0,0.5159083555839215,0,1
2024-01-11 22:00:00,26.114529811762985,22,0,0.5167883512841458,0,1
2024-01-11 23:00:00,25.09231514387524,23,0,0.5030786680453125,0,1
2024-01-12 00:00:00,25.718021733571646,0,0,0.46973553851617345,0,1
2024-01-12 01:00:00,27.14293723918243,1,0,0.5544419702234185,0,1
2024-01-12 02:00:00,27.845841986123983,2,0,0.6031119593878599,0,1
2024-01-12 03:00:00,21.46203694500332,3,0,0.5273510867767842,0,1
2024-01-12 04:00:00,26.066592995089035,4,0,0.6170565964176843,0,1
2024-01-12 05:00:00,26.60079257297705,5,0,0.6055247256027613,0,1
2024-01-12 06:00:00,25.209115833223848,6,0,0.5379677769848963,0,1
2024-01-12 07:00:00,27.05862136895983,7,0,0.5855814132984852,0,1
2024-01-12 08:00:00,23.676985756355478,8,0,0.4448502045002271,0,1
2024-01-12 09:00:00,25.33596693032712,9,0,0.5422750948311209,0,1
2024-01-12 10:00:00,21.84688608272235,10,0,0.4589619807083385,0,1
2024-01-12 11:00:00,24.525594234777362,11,0,0.4810652353911417,0,1
2024-01-12 12:00:00,24.78498283571431,12,0,0.5491212511830896,0,1
2024-01-12 13:00:00,25.455690029215248,13,0,0.5046445526401586,0,1
2024-01-12 14:00:00,23.430983140032968,14,0,0.43051472806446106,0,1
2024-01-12 15:00:00,25.950492008979623,15,0,0.5570447083425688,0,1
2024-01-12 16:00:00,28.08561260384584,16,0,0.6448861166242192,0,1
2024-01-12 17:00:00,27.551447799656227,17,0,0.5646300974652932,0,1
2024-01-12 18:00:00,26.307332133712293,18,0,0.5554243692296995,0,1
2024-01-12 19:00:00,24.71145155024844,19,0,0.5408351649612115,0,1
2024-01-12 20:00:00,23.67800748783204,20,0,0.5419441420998639,0,1
2024-01-12 21:00:00,24.567143286440473,21,0,0.4624815966299024,0,1
2024-01-12 22:00:00,25.521778925405894,22,0,0.4972656948813039,0,1
2024-01-12 23:00:00,27.70895502646129,23,0,0.5132508897065948,0,1
2024-01-13 00:00:00,27.36533972840089,0,0,0.5299066213582094,1,1
2024-01-13 01:00:00,28.038704338383766,1,0,0.6797074006678354,1,1
2024-01-13 02:00:00,27.468401130320945,2,0,0.6308909557148086,1,1
2024-01-13 03:00:00,28.271385276128,3,0,0.6128615700149339,1,1
2024-01-13 04:00:00,25.78464489673131,4,0,0.5866643388751873,1,1
2024-01-13 05:00:00,31.747632338081097,5,1,2.6946979949893692,1,1
2024-01-13 06:00:00,27.62756623944872,6,0,0.6515065461997048,1,1
2024-01-13 07:00:00,29.30222985832563,7,0,0.7083031916421103,1,1
2024-01-13 08:00:00,30.045849108522695,8,0,0.6705281372439792,1,1
2024-01-13 09:00:00,30.50878653389045,9,0,0.5507092822111723,1,1
2024-01-13 10:00:00,27.533483474841326,10,0,0.49445576040896105,1,1
2024-01-13 11:00:00,29.441760566403097,11,0,0.6517868813190688,1,1
2024-01-13 12:00:00,31.8865066309314,12,0,0.6904144904783054,1,1
2024-01-13 13:00:00,28.139429869254077,13,0,0.6256923818884178,1,1
2024-01-13 14:00:00,29.524316933113475,14,0,0.588411030643935,1,1
2024-01-13 15:00:00,34.42040024362514,15,0,0.6524489806882197,1,1
2024-01-13 16:00:00,31.074793776492186,16,0,0.5895590639047236,1,1
2024-01-13 17:00:00,28.798987576625233,17,0,0.6131441315874196,1,1
2024-01-13 18:00:00,30.044293096123667,18,0,0.6120280675971967,1,1
2024-01-13 19:00:00,31.49643407336998,19,1,2.604618322416664,1,1
2024-01-13 20:00:00,30.663746490546455,20,0,0.6184524805908629,1,1
2024-01-13 21:00:00,30.66734597109557,21,0,0.6205948986848357,1,1
2024-01-13 22:00:00,30.200846833915577,22,0,0.5730081398664871,1,1
2024-01-13 23:00:00,31.530355531346558,23,1,2.554744491529982,1,1
2024-01-14 00:00:00,32.19422996461873,0,1,2.6182771401930522,1,1
2024-01-14 01:00:00,33.47378201162155,1,1,2.6040229328531113,1,1
2024-01-14 02:00:00,31.96458996410522,2,1,2.6237325852696807,1,1
2024-01-14 03:00:00,33.45326477312341,3,1,2.6453389989701748,1,1
2024-01-14 04:00:00,32.35616251248319,4,1,2.5755958479919174,1,1
2024-01-14 05:00:00,33.406547933915526,5,1,2.7049590226780746,1,1
2024-01-14 06:00:00,32.78986689921046,6,1,2.5913109725182673,1,1
2024-01-14 07:00:00,33.157087858683475,7,1,2.6336225945655825,1,1
2024-01-14 08:00:00,31.812457669327618,8,1,2.633073178341371,1,1
2024-01-14 09:00:00,31.96270810840854,9,0,0.6316060028593653,1,1
2024-01-14 10:00:00,32.759645129711295,10,0,0.592878331586842,1,1
2024-01-14 11:00:00,32.73512884198298,11,0,0.68961966318803,1,1
2024-01-14 12:00:00,33.073785577990776,12,0,0.595590613590237,1,1
2024-01-14 13:00:00,35.83273794948112,13,0,0.7152993215851232,1,1
2024-01-14 14:00:00,33.56584053505349,14,0,0.6348767487328336,1,1
2024-01-14 15:00:00,33.78244233872885,15,0,0.6690865280562416,1,1
2024-01-14 16:00:00,34.63542868640819,16,0,0.6360210372200522,1,1
2024-01-14 17:00:00,36.526393601234865,17,0,0.7010508192967395,1,1
2024-01-14 18:00:00,34.71015576913645,18,1,2.69039395439927,1,1
2024-01-14 19:00:00,34.84103041114815,19,1,2.711543238007548,1,1
2024-01-14 20:00:00,33.88444388117372,20,1,2.695155224924549,1,1
2024-01-14 21:00:00,34.19229993569802,21,1,2.602351977602997,1,1
2024-01-14 22:00:00,34.118685207583944,22,1,2.703875904431737,1,1
2024-01-14 23:00:00,35.87308532653451,23,1,2.642947504621289,1,1
2024-01-15 00:00:00,33.36315086846676,0,1,2.5862676048196467,0,1
2024-01-15 01:00:00,36.42084821405535,1,1,2.6751536074994102,0,1
2024-01-15 02:00:00,34.71597739533345,2,1,2.6261198373462555,0,1
2024-01-15 03:00:00,33.57638988097431,3,1,2.7053237027222634,0,1
2024-01-15 04:00:00,32.50777758832038,4,1,2.649087924276564,0,1
2024-01-15 05:00:00,33.63191390558227,5,1,2.721177933436453,0,1
2024-01-15 06:00:00,32.78869839318931,6,1,2.5379518166406068,0,1
2024-01-15 07:00:00,35.00550968146289,7,1,2.619477559191009,0,1
2024-01-15 08:00:00,32.21218027093003,8,1,2.642842988218496,0,1
2024-01-15 09:00:00,37.489113844353035,9,0,0.6058893110296857,0,1
2024-01-15 10:00:00,36.77831509664933,10,0,0.7853778204311126,0,1
2024-01-15 11:00:00,34.89499208119952,11,0,0.6374972040788548,0,1
2024-01-15 12:00:00,33.509454331086886,12,0,0.6428547923342546,0,1
2024-01-15 13:00:00,34.35112493341436,13,0,0.6004637389263605,0,1
2024-01-15 14:00:00,31.251901453865557,14,0,0.5987087844253094,0,1
2024-01-15 15:00:00,34.58521290886554,15,0,0.6558368855958137,0,1
2024-01-15 16:00:00,35.05771343904148,16,0,0.6463722977709585,0,1
2024-01-15 17:00:00,32.058018749533666,17,0,0.5710997677257794,0,1
2024-01-15 18:00:00,34.2708041711499,18,1,2.56964674893592,0,1
2024-01-15 19:00:00,35.57886698747871,19,1,2.7068251036346505,0,1
2024-01-15 20:00:00,34.005894885825015,20,1,2.6086962137410437,0,1
2024-01-15 21:00:00,35.3759213934068,21,1,2.6224153319735213,0,1
2024-01-15 22:00:00,34.401472353062935,22,1,2.6241115961719155,0,1
2024-01-15 23:00:00,30.826641939656426,23,0,0.571008857723855,0,1
2024-01-16 00:00:00,28.98645830636582,0,0,0.636891202378586,0,1
2024-01-16 01:00:00,33.847890877462966,1,1,2.6100883278320803,0,1
2024-01-16 02:00:00,34.75133882493602,2,1,2.640853989399985,0,1
2024-01-16 03:00:00,36.193986085442205,3,1,2.636923656049964,0,1
2024-01-16 04:00:00,29.934167513871166,4,0,0.6433644381428709,0,1
2024-01-16 05:00:00,31.457166218626035,5,1,2.6387955873885667,0,1
2024-01-16 06:00:00,33.79540671474656,6,1,2.6148306906669143,0,1
2024-01-16 07:00:00,30.91221831286281,7,0,0.607732943723178,0,1
2024-01-16 08:00:00,31.339167923382284,8,1,2.615301622266301,0,1
